[2017-Aug-14 02:20:35.624410] 	 open 2

[2017-Aug-14 02:20:35.626122] 	 open 

[2017-Aug-14 02:20:35.626300] 	 Send: INPut:STARt

[2017-Aug-14 02:20:35.752903] 	 Receive: 0


[2017-Aug-14 02:20:36.253957] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 02:20:36.257038] 	 Receive: 0


[2017-Aug-14 02:20:36.257678] 	 Send: GPRF


[2017-Aug-14 02:20:36.300699] 	 Receive: 0


[2017-Aug-14 02:20:36.301437] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 02:20:36.310288] 	 Receive: 0


[2017-Aug-14 02:20:36.310931] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 02:20:36.314734] 	 Receive: 0


[2017-Aug-14 02:20:36.315332] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 02:20:36.315332] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 02:20:36.319299] 	 Receive: 0


[2017-Aug-14 02:20:36.319939] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 02:20:36.323690] 	 Receive: 5


[2017-Aug-14 02:20:36.324354] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 02:20:36.328232] 	 Receive: 0


[2017-Aug-14 02:20:36.328865] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 02[2017-Aug-14 02:20:36.335120] 	 Receive: 0


[2017-Aug-14 02:20:36.336464] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 02:20:36.341052] 	 Receive: 0


[2017-Aug-14 02:20:36.341686] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 02:20:36.346854] 	 Receive: 0


[2017-Aug-14 02:20:36.347459] 	 Send: INPut:STARt


[2017-Aug-14 02:20:36.351421] 	 Receive: 0


[2017-Aug-14 02:20:36.351719] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 02:20:36.353393] 	 Receive: 0


[2017-Aug-14 02:20:36.353615] 	 Send: OUTPut:STOP


[2017-Aug-14 02:20:36.356470] 	 Receive: 0


