[2017-Aug-14 12:08:02.539985] 	 open 2

[2017-Aug-14 12:08:02.540940] 	 open 

[2017-Aug-14 12:08:02.541097] 	 Send: INPut:STARt

[2017-Aug-14 12:08:02.628159] 	 Receive: 0

[2017-Aug-14 12:08:03.129699] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 12:08:03.132831] 	 Receive: 0

[2017-Aug-14 12:08:03.133547] 	 Send: GPRF


[2017-Aug-14 12:08:03.179581] 	 Receive: 0

[2017-Aug-14 12:08:03.180392] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 12:08:03.190158] 	 Receive: 0

[2017-Aug-14 12:08:03.190963] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 12:08:03.193026] 	 Receive: 0

[2017-Aug-14 12:08:03.193656] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 12:08:03.193656] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 12:08:03.196369] 	 Receive: 0

[2017-Aug-14 12:08:03.197155] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 12:08:03.199982] 	 Receive: 5

[2017-Aug-14 12:08:03.200707] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 12:08:03.203791] 	 Receive: 0

[2017-Aug-14 12:08:03.204179] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 12[2017-Aug-14 12:08:03.210300] 	 Receive: 0

[2017-Aug-14 12:08:03.210759] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 12:08:03.215766] 	 Receive: 0

[2017-Aug-14 12:08:03.216208] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 12:08:03.217870] 	 Receive: 0

[2017-Aug-14 12:08:03.218167] 	 Send: INPut:STARt


[2017-Aug-14 12:08:03.219781] 	 Receive: 0

[2017-Aug-14 12:08:03.220083] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 12:08:03.221782] 	 Receive: 0

[2017-Aug-14 12:08:03.222093] 	 Send: OUTPut:STOP


[2017-Aug-14 12:08:03.226509] 	 Receive: 0

[2017-Aug-14 12:08:03.226856] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 12:08:03.229710] 	 Receive: 0

[2017-Aug-14 12:08:03.230041] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 12:08:03.232597] 	 Receive: 0

[2017-Aug-14 12:08:03.232899] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 12:08:03.234935] 	 Receive: 0

[2017-Aug-14 12:08:03.235293] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 12:08:03.237432] 	 Receive: 0

[2017-Aug-14 12:08:03.237777] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 12:08:03.240667] 	 Receive: 0

[2017-Aug-14 12:08:03.240968] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-14 12:08:03.243534] 	 Receive: 0

[2017-Aug-14 12:08:03.243871] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-14 12:08:03.246441] 	 Receive: 0

[2017-Aug-14 12:08:03.246755] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-14 12:08:03.249421] 	 Receive: 0

[2017-Aug-14 12:08:03.249722] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-14 12:08:03.252362] 	 Receive: 0

[2017-Aug-14 12:08:03.252694] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-14 12:08:03.255674] 	 Receive: 0

[2017-Aug-14 12:08:03.255974] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-14 12:08:03.258480] 	 Receive: 0

[2017-Aug-14 12:08:03.258824] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-14 12:08:03.260795] 	 Receive: 0

[2017-Aug-14 12:08:03.261177] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-14 12:08:03.263988] 	 Receive: 0

[2017-Aug-14 12:08:03.264358] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-14 12:08:03.265906] 	 Receive: 0

[2017-Aug-14 12:08:03.266209] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-14 12:08:03.267927] 	 Receive: 0

[2017-Aug-14 12:08:03.268232] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-14 12:08:03.270837] 	 Receive: 0

[2017-Aug-14 12:08:03.271163] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-14 12:08:03.272956] 	 Receive: 0

[2017-Aug-14 12:08:03.273254] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-14 12:08:03.274902] 	 Receive: 0

[2017-Aug-14 12:08:03.275208] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-14 12:08:03.276882] 	 Receive: 0

[2017-Aug-14 12:08:03.277182] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-14 12:08:03.278786] 	 Receive: 0

[2017-Aug-14 12:08:03.279096] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-14 12:08:03.280858] 	 Receive: 0

[2017-Aug-14 12:08:03.281251] 	 Send: TABLe:CLEar


[2017-Aug-14 12:08:03.283677] 	 Receive: 0

[2017-Aug-14 12:08:03.283984] 	 Send: TABLe TX_Port_1


[2017-Aug-14 12:08:03.286070] 	 Receive: 0

[2017-Aug-14 12:08:03.286446] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-14 12:08:03.287898] 	 Receive: 0

[2017-Aug-14 12:08:03.288203] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-14 12:08:03.290125] 	 Receive: 0

[2017-Aug-14 12:08:03.290643] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


[2017-Aug-14 12:08:03.292949] 	 Receive: 0

[2017-Aug-14 12:08:03.293280] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.90


[2017-Aug-14 12:08:03.294790] 	 Receive: 0

[2017-Aug-14 12:08:03.295114] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.83


[2017-Aug-14 12:08:03.296825] 	 Receive: 0

[2017-Aug-14 12:08:03.297139] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-14 12:08:03.298736] 	 Receive: 0

[2017-Aug-14 12:08:03.299239] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.83


[2017-Aug-14 12:08:03.303187] 	 Receive: 0

[2017-Aug-14 12:08:03.303625] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.86


[2017-Aug-14 12:08:03.305811] 	 Receive: 0

[2017-Aug-14 12:08:03.306131] 	 Send: TABLe:POINt:INSert 2480.00MHz,8.77


[2017-Aug-14 12:08:03.307797] 	 Receive: 0

