[2017-Aug-17 18:40:16.404620] 	 open 2

[2017-Aug-17 18:40:16.405199] 	 open 

[2017-Aug-17 18:40:16.405438] 	 Send: INPut:STARt

[2017-Aug-17 18:40:23.545645] 	 Receive: 0

[2017-Aug-17 18:40:24.046109] 	 Send: TABLe:COUPled OFF


[2017-Aug-17 18:40:24.067067] 	 Receive: 0

[2017-Aug-17 18:40:24.067275] 	 Send: GPRF


[2017-Aug-17 18:40:24.130335] 	 Receive: 0

[2017-Aug-17 18:40:24.130543] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-17 18:40:24.153650] 	 Receive: 0

[2017-Aug-17 18:40:24.153837] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-17 18:40:24.174445] 	 Receive: 0

[2017-Aug-17 18:40:24.174642] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-17 18:40:24.174642] 	 Send: CONFigure:GPRF:SPE[2017-Aug-17 18:40:24.195274] 	 Receive: 0

[2017-Aug-17 18:40:24.195475] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-17 18:40:24.216119] 	 Receive: 5

[2017-Aug-17 18:40:24.216325] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-17 18:40:24.236962] 	 Receive: 0

[2017-Aug-17 18:40:24.237145] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-17 18[2017-Aug-17 18:40:24.258369] 	 Receive: 0

[2017-Aug-17 18:40:24.258558] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-17 18:40:24.279094] 	 Receive: 0

[2017-Aug-17 18:40:24.279270] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-17 18:40:24.299847] 	 Receive: 0

[2017-Aug-17 18:40:24.300030] 	 Send: INPut:STARt


[2017-Aug-17 18:40:24.320633] 	 Receive: 0

[2017-Aug-17 18:40:24.320840] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-17 18:40:24.341457] 	 Receive: 0

[2017-Aug-17 18:40:24.341636] 	 Send: OUTPut:STOP


[2017-Aug-17 18:40:24.362210] 	 Receive: 0

[2017-Aug-17 18:40:24.362391] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-17 18:40:24.383014] 	 Receive: 0

[2017-Aug-17 18:40:24.383197] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-17 18:40:24.403802] 	 Receive: 0

[2017-Aug-17 18:40:24.403974] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-17 18:40:24.424588] 	 Receive: 0

[2017-Aug-17 18:40:24.424790] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-17 18:40:24.445395] 	 Receive: 0

[2017-Aug-17 18:40:24.445571] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-17 18:40:24.466197] 	 Receive: 0

[2017-Aug-17 18:40:24.466426] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-17 18:40:24.487029] 	 Receive: 0

[2017-Aug-17 18:40:24.487198] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-17 18:40:24.507797] 	 Receive: 0

[2017-Aug-17 18:40:24.507973] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-17 18:40:24.528605] 	 Receive: 0

[2017-Aug-17 18:40:24.528814] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-17 18:40:24.549425] 	 Receive: 0

[2017-Aug-17 18:40:24.549613] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-17 18:40:24.570224] 	 Receive: 0

[2017-Aug-17 18:40:24.570403] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-17 18:40:24.591013] 	 Receive: 0

[2017-Aug-17 18:40:24.591191] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-17 18:40:24.611769] 	 Receive: 0

[2017-Aug-17 18:40:24.611940] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-17 18:40:24.632519] 	 Receive: 0

[2017-Aug-17 18:40:24.632715] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-17 18:40:24.653447] 	 Receive: 0

[2017-Aug-17 18:40:24.653748] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-17 18:40:24.674442] 	 Receive: 0

[2017-Aug-17 18:40:24.674620] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-17 18:40:24.695200] 	 Receive: 0

[2017-Aug-17 18:40:24.695376] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-17 18:40:24.715936] 	 Receive: 0

[2017-Aug-17 18:40:24.716116] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-17 18:40:24.736747] 	 Receive: 0

[2017-Aug-17 18:40:24.736957] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-17 18:40:24.757566] 	 Receive: 0

[2017-Aug-17 18:40:24.757748] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-17 18:40:24.778345] 	 Receive: 0

[2017-Aug-17 18:40:24.778522] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-17 18:40:24.799132] 	 Receive: 0

[2017-Aug-17 18:40:24.799329] 	 Send: TABLe:CLEar


[2017-Aug-17 18:40:24.819875] 	 Receive: 0

[2017-Aug-17 18:40:24.820058] 	 Send: TABLe TX_Port_1


[2017-Aug-17 18:40:24.840776] 	 Receive: 0

[2017-Aug-17 18:40:24.840984] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-17 18:40:24.861569] 	 Receive: 0

[2017-Aug-17 18:40:24.861745] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-17 18:40:24.882353] 	 Receive: 0

[2017-Aug-17 18:40:24.882541] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


[2017-Aug-17 18:40:24.903155] 	 Receive: 0

[2017-Aug-17 18:40:24.903332] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.90


[2017-Aug-17 18:40:24.924000] 	 Receive: 0

[2017-Aug-17 18:40:24.924194] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.83


[2017-Aug-17 18:40:24.944779] 	 Receive: 0

[2017-Aug-17 18:40:24.944974] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-17 18:40:24.965575] 	 Receive: 0

[2017-Aug-17 18:40:24.965762] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.83


[2017-Aug-17 18:40:24.986360] 	 Receive: 0

[2017-Aug-17 18:40:24.986538] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.86


[2017-Aug-17 18:40:25.007215] 	 Receive: 0

[2017-Aug-17 18:40:25.007392] 	 Send: TABLe:POINt:INSert 2480.00MHz,8.77


[2017-Aug-17 18:40:25.027985] 	 Receive: 0

[2017-Aug-17 18:40:25.028172] 	 Send: TABLe:STORe 


[2017-Aug-17 18:40:25.048755] 	 Receive: 0

[2017-Aug-17 18:40:25.048994] 	 Send: TABLe:CLEar


[2017-Aug-17 18:40:25.069605] 	 Receive: 0

[2017-Aug-17 18:40:25.069784] 	 Send: TABLe RX_Port_1


[2017-Aug-17 18:40:25.090378] 	 Receive: 0

[2017-Aug-17 18:40:25.090565] 	 Send: TABLe:POINt:INSert 2400.00MHz,9.53


[2017-Aug-17 18:40:25.111146] 	 Receive: 0

[2017-Aug-17 18:40:25.111317] 	 Send: TABLe:POINt:INSert 2410.00MHz,9.49


[2017-Aug-17 18:40:25.131856] 	 Receive: 0

[2017-Aug-17 18:40:25.132045] 	 Send: TABLe:POINt:INSert 2420.00MHz,9.64


[2017-Aug-17 18:40:25.152758] 	 Receive: 0

[2017-Aug-17 18:40:25.152959] 	 Send: TABLe:POINt:INSert 2430.00MHz,9.58


[2017-Aug-17 18:40:25.173614] 	 Receive: 0

[2017-Aug-17 18:40:25.173811] 	 Send: TABLe:POINt:INSert 2440.00MHz,9.70


[2017-Aug-17 18:40:25.194390] 	 Receive: 0

[2017-Aug-17 18:40:25.194566] 	 Send: TABLe:POINt:INSert 2450.00MHz,9.61


[2017-Aug-17 18:40:25.215196] 	 Receive: 0

[2017-Aug-17 18:40:25.215409] 	 Send: TABLe:POINt:INSert 2460.00MHz,9.70


[2017-Aug-17 18:40:25.236016] 	 Receive: 0

[2017-Aug-17 18:40:25.236207] 	 Send: TABLe:POINt:INSert 2470.00MHz,9.63


[2017-Aug-17 18:40:25.256771] 	 Receive: 0

[2017-Aug-17 18:40:25.256973] 	 Send: TABLe:POINt:INSert 2480.00MHz,9.72


[2017-Aug-17 18:40:25.277599] 	 Receive: 0

[2017-Aug-17 18:40:25.277769] 	 Send: TABLe:STORe 


[2017-Aug-17 18:40:25.298324] 	 Receive: 0

[2017-Aug-17 18:40:25.298493] 	 Send: TABLe:CLEar


[2017-Aug-17 18:40:25.319127] 	 Receive: 0

[2017-Aug-17 18:40:25.319300] 	 Send: TABLe TX_Port_2


[2017-Aug-17 18:40:25.339917] 	 Receive: 0

[2017-Aug-17 18:40:25.340123] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-17 18:40:25.360721] 	 Receive: 0

[2017-Aug-17 18:40:25.360915] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.92


[2017-Aug-17 18:40:25.381475] 	 Receive: 0

[2017-Aug-17 18:40:25.381658] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.81


[2017-Aug-17 18:40:25.402262] 	 Receive: 0

[2017-Aug-17 18:40:25.402443] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.91


[2017-Aug-17 18:40:25.423065] 	 Receive: 0

[2017-Aug-17 18:40:25.423252] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.84


[2017-Aug-17 18:40:25.443845] 	 Receive: 0

[2017-Aug-17 18:40:25.444038] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-17 18:40:25.464664] 	 Receive: 0

[2017-Aug-17 18:40:25.464897] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.84


[2017-Aug-17 18:40:25.485556] 	 Receive: 0

[2017-Aug-17 18:40:25.485784] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.90


[2017-Aug-17 18:40:25.506452] 	 Receive: 0

