[2017-Aug-14 02:59:51.824371] 	 open 2

[2017-Aug-14 02:59:51.826129] 	 open 

[2017-Aug-14 02:59:51.826443] 	 Send: INPut:STARt

[2017-Aug-14 02:59:59.820699] 	 Receive: 0


[2017-Aug-14 03:00:00.322389] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 03:00:03.731512] 	 Receive: 0


[2017-Aug-14 03:00:03.732757] 	 Send: GPRF


[2017-Aug-14 03:00:03.846645] 	 Receive: 0


[2017-Aug-14 03:00:03.847096] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 03:00:03.855639] 	 Receive: 0


[2017-Aug-14 03:00:03.855817] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 03:00:03.856854] 	 Receive: 0


[2017-Aug-14 03:00:03.857012] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 03:00:03.857012] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 03:00:03.857806] 	 Receive: 0


[2017-Aug-14 03:00:03.857958] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 03:00:03.858830] 	 Receive: 5


[2017-Aug-14 03:00:03.858988] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 03:00:03.860386] 	 Receive: 0


[2017-Aug-14 03:00:03.860546] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 03[2017-Aug-14 03:00:03.866208] 	 Receive: 0


[2017-Aug-14 03:00:03.866379] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 03:00:03.870207] 	 Receive: 0


[2017-Aug-14 03:00:03.870375] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 03:00:03.871838] 	 Receive: 0


[2017-Aug-14 03:00:03.871989] 	 Send: INPut:STARt


[2017-Aug-14 03:00:03.872792] 	 Receive: 0


[2017-Aug-14 03:00:03.872944] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 03:00:03.873984] 	 Receive: 0


[2017-Aug-14 03:00:03.874345] 	 Send: OUTPut:STOP


[2017-Aug-14 03:00:03.877981] 	 Receive: 0


[2017-Aug-14 03:00:03.878344] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 03:00:03.880601] 	 Receive: 0


[2017-Aug-14 03:00:03.880963] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 03:00:03.883805] 	 Receive: 0


