[2017-Aug-15 07:09:17.985407] 	 open 2

[2017-Aug-15 07:09:17.986254] 	 open 

[2017-Aug-15 07:09:17.986445] 	 Send: INPut:STARt

[2017-Aug-15 07:09:18.094947] 	 Receive: 0

[2017-Aug-15 07:09:18.596037] 	 Send: TABLe:COUPled OFF


[2017-Aug-15 07:09:18.619589] 	 Receive: 0

[2017-Aug-15 07:09:18.621081] 	 Send: GPRF


[2017-Aug-15 07:09:18.734203] 	 Receive: 0

[2017-Aug-15 07:09:18.734489] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-15 07:09:18.759910] 	 Receive: 0

[2017-Aug-15 07:09:18.760148] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-15 07:09:18.782077] 	 Receive: 0

[2017-Aug-15 07:09:18.782483] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-15 07:09:18.782483] 	 Send: CONFigure:GPRF:SPE[2017-Aug-15 07:09:18.804922] 	 Receive: 0

[2017-Aug-15 07:09:18.805154] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-15 07:09:18.828027] 	 Receive: 5

[2017-Aug-15 07:09:18.828582] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-15 07:09:18.851173] 	 Receive: 0

[2017-Aug-15 07:09:18.851382] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-15 07[2017-Aug-15 07:09:18.873953] 	 Receive: 0

[2017-Aug-15 07:09:18.874187] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-15 07:09:18.896387] 	 Receive: 0

[2017-Aug-15 07:09:18.896721] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-15 07:09:18.919914] 	 Receive: 0

[2017-Aug-15 07:09:18.920136] 	 Send: INPut:STARt


[2017-Aug-15 07:09:18.942987] 	 Receive: 0

[2017-Aug-15 07:09:18.943306] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-15 07:09:18.966019] 	 Receive: 0

[2017-Aug-15 07:09:18.966277] 	 Send: OUTPut:STOP


[2017-Aug-15 07:09:18.989097] 	 Receive: 0

[2017-Aug-15 07:09:18.989479] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-15 07:09:19.012014] 	 Receive: 0

[2017-Aug-15 07:09:19.012534] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-15 07:09:19.036925] 	 Receive: 0

[2017-Aug-15 07:09:19.037133] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-15 07:09:19.060962] 	 Receive: 0

[2017-Aug-15 07:09:19.061315] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-15 07:09:19.082982] 	 Receive: 0

[2017-Aug-15 07:09:19.083292] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-15 07:09:19.107008] 	 Receive: 0

[2017-Aug-15 07:09:19.107263] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-15 07:09:19.130926] 	 Receive: 0

[2017-Aug-15 07:09:19.131104] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-15 07:09:19.154095] 	 Receive: 0

[2017-Aug-15 07:09:19.154798] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-15 07:09:19.178055] 	 Receive: 0

[2017-Aug-15 07:09:19.178690] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-15 07:09:19.202103] 	 Receive: 0

[2017-Aug-15 07:09:19.203151] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-15 07:09:19.226429] 	 Receive: 0

[2017-Aug-15 07:09:19.227316] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-15 07:09:19.251132] 	 Receive: 0

[2017-Aug-15 07:09:19.251998] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-15 07:09:19.275164] 	 Receive: 0

[2017-Aug-15 07:09:19.276347] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-15 07:09:19.300030] 	 Receive: 0

[2017-Aug-15 07:09:19.300719] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-15 07:09:19.325940] 	 Receive: 0

[2017-Aug-15 07:09:19.326264] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-15 07:09:19.349982] 	 Receive: 0

[2017-Aug-15 07:09:19.350315] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-15 07:09:19.373898] 	 Receive: 0

[2017-Aug-15 07:09:19.374041] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-15 07:09:19.397926] 	 Receive: 0

[2017-Aug-15 07:09:19.398124] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-15 07:09:19.422042] 	 Receive: 0

[2017-Aug-15 07:09:19.422319] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-15 07:09:19.445923] 	 Receive: 0

[2017-Aug-15 07:09:19.446123] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-15 07:09:19.470026] 	 Receive: 0

[2017-Aug-15 07:09:19.470577] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-15 07:09:19.494943] 	 Receive: 0

[2017-Aug-15 07:09:19.495131] 	 Send: TABLe:CLEar


[2017-Aug-15 07:09:19.519161] 	 Receive: 0

[2017-Aug-15 07:09:19.520052] 	 Send: TABLe TX_Port_1


[2017-Aug-15 07:09:19.544087] 	 Receive: 0

[2017-Aug-15 07:09:19.544788] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-15 07:09:19.569114] 	 Receive: 0

[2017-Aug-15 07:09:19.569860] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-15 07:09:19.594255] 	 Receive: 0

[2017-Aug-15 07:09:19.595074] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


[2017-Aug-15 07:09:19.619078] 	 Receive: 0

[2017-Aug-15 07:09:19.619988] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.90


[2017-Aug-15 07:09:19.644019] 	 Receive: 0

[2017-Aug-15 07:09:19.644431] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.83


[2017-Aug-15 07:09:19.667084] 	 Receive: 0

[2017-Aug-15 07:09:19.667579] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-15 07:09:19.692090] 	 Receive: 0

[2017-Aug-15 07:09:19.692744] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.83


[2017-Aug-15 07:09:19.718178] 	 Receive: 0

[2017-Aug-15 07:09:19.718896] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.86


[2017-Aug-15 07:09:19.743451] 	 Receive: 0

[2017-Aug-15 07:09:19.747249] 	 Send: TABLe:POINt:INSert 2480.00MHz,8.77


[2017-Aug-15 07:09:19.771060] 	 Receive: 0

[2017-Aug-15 07:09:19.771607] 	 Send: TABLe:STORe 


[2017-Aug-15 07:09:19.796232] 	 Receive: 0

[2017-Aug-15 07:09:19.796814] 	 Send: TABLe:CLEar


[2017-Aug-15 07:09:19.821287] 	 Receive: 0

[2017-Aug-15 07:09:19.822468] 	 Send: TABLe RX_Port_1


[2017-Aug-15 07:09:19.845952] 	 Receive: 0

[2017-Aug-15 07:09:19.846154] 	 Send: TABLe:POINt:INSert 2400.00MHz,9.53


[2017-Aug-15 07:09:19.869000] 	 Receive: 0

[2017-Aug-15 07:09:19.869235] 	 Send: TABLe:POINt:INSert 2410.00MHz,9.49


[2017-Aug-15 07:09:19.892926] 	 Receive: 0

[2017-Aug-15 07:09:19.893082] 	 Send: TABLe:POINt:INSert 2420.00MHz,9.64


[2017-Aug-15 07:09:19.915969] 	 Receive: 0

[2017-Aug-15 07:09:19.916178] 	 Send: TABLe:POINt:INSert 2430.00MHz,9.58


[2017-Aug-15 07:09:19.939945] 	 Receive: 0

[2017-Aug-15 07:09:19.940137] 	 Send: TABLe:POINt:INSert 2440.00MHz,9.70


[2017-Aug-15 07:09:19.963982] 	 Receive: 0

[2017-Aug-15 07:09:19.964191] 	 Send: TABLe:POINt:INSert 2450.00MHz,9.61


[2017-Aug-15 07:09:19.988066] 	 Receive: 0

[2017-Aug-15 07:09:19.988702] 	 Send: TABLe:POINt:INSert 2460.00MHz,9.70


[2017-Aug-15 07:09:20.013092] 	 Receive: 0

[2017-Aug-15 07:09:20.013729] 	 Send: TABLe:POINt:INSert 2470.00MHz,9.63


