[2017-Aug-14 03:45:04.489971] 	 open 2

[2017-Aug-14 03:45:04.491006] 	 open 

[2017-Aug-14 03:45:04.491239] 	 Send: INPut:STARt

[2017-Aug-14 03:45:10.219071] 	 Receive: 0


[2017-Aug-14 03:45:10.720084] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 03:45:10.724524] 	 Receive: 0


[2017-Aug-14 03:45:10.725219] 	 Send: GPRF


[2017-Aug-14 03:45:10.752476] 	 Receive: 0


[2017-Aug-14 03:45:10.753118] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 03:45:10.761538] 	 Receive: 0


[2017-Aug-14 03:45:10.762077] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 03:45:10.763768] 	 Receive: 0


[2017-Aug-14 03:45:10.764306] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 03:45:10.764306] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 03:45:10.766734] 	 Receive: 0


[2017-Aug-14 03:45:10.767278] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 03:45:10.768747] 	 Receive: 5


[2017-Aug-14 03:45:10.769286] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 03:45:10.771295] 	 Receive: 0


[2017-Aug-14 03:45:10.771797] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 03[2017-Aug-14 03:45:10.778095] 	 Receive: 0


[2017-Aug-14 03:45:10.778592] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 03:45:10.783108] 	 Receive: 0


[2017-Aug-14 03:45:10.783601] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 03:45:10.785744] 	 Receive: 0


[2017-Aug-14 03:45:10.786269] 	 Send: INPut:STARt


[2017-Aug-14 03:45:10.787752] 	 Receive: 0


