[2017-Aug-14 02:49:02.192310] 	 open 2

[2017-Aug-14 02:49:02.193663] 	 open 

[2017-Aug-14 02:49:02.194136] 	 Send: INPut:STARt

[2017-Aug-14 02:49:02.271700] 	 Receive: 0


[2017-Aug-14 02:49:02.772581] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 02:49:02.774625] 	 Receive: 0


[2017-Aug-14 02:49:02.775344] 	 Send: GPRF


[2017-Aug-14 02:49:02.804403] 	 Receive: 0


[2017-Aug-14 02:49:02.805060] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 02:49:02.813158] 	 Receive: 0


[2017-Aug-14 02:49:02.813442] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 02:49:02.815320] 	 Receive: 0


[2017-Aug-14 02:49:02.815768] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 02:49:02.815768] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 02:49:02.817243] 	 Receive: 0


[2017-Aug-14 02:49:02.817449] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 02:49:02.819247] 	 Receive: 5


[2017-Aug-14 02:49:02.819463] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 02:49:02.821914] 	 Receive: 0


[2017-Aug-14 02:49:02.822175] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 02[2017-Aug-14 02:49:02.827691] 	 Receive: 0


[2017-Aug-14 02:49:02.827906] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 02:49:02.832747] 	 Receive: 0


[2017-Aug-14 02:49:02.833241] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 02:49:02.834630] 	 Receive: 0


[2017-Aug-14 02:49:02.834868] 	 Send: INPut:STARt


[2017-Aug-14 02:49:02.836298] 	 Receive: 0


[2017-Aug-14 02:49:02.836553] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 02:49:02.838248] 	 Receive: 0


[2017-Aug-14 02:49:02.838483] 	 Send: OUTPut:STOP


[2017-Aug-14 02:49:02.842532] 	 Receive: 0


[2017-Aug-14 02:49:02.842856] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 02:49:02.844844] 	 Receive: 0


[2017-Aug-14 02:49:02.845050] 	 Send: OUTPut:MODulation:STATe OFF


