[2017-Aug-15 06:56:34.284287] 	 open 2

[2017-Aug-15 06:56:34.285104] 	 open 

[2017-Aug-15 06:56:34.285267] 	 Send: INPut:STARt

[2017-Aug-15 06:56:34.488288] 	 Receive: 0

[2017-Aug-15 06:56:34.989877] 	 Send: TABLe:COUPled OFF


[2017-Aug-15 06:56:35.013256] 	 Receive: 0

[2017-Aug-15 06:56:35.013977] 	 Send: GPRF


[2017-Aug-15 06:56:35.128232] 	 Receive: 0

[2017-Aug-15 06:56:35.128652] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-15 06:56:35.156225] 	 Receive: 0

[2017-Aug-15 06:56:35.156645] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-15 06:56:35.180225] 	 Receive: 0

[2017-Aug-15 06:56:35.180691] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-15 06:56:35.180691] 	 Send: CONFigure:GPRF:SPE[2017-Aug-15 06:56:35.204418] 	 Receive: 0

[2017-Aug-15 06:56:35.204863] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-15 06:56:35.229255] 	 Receive: 5

[2017-Aug-15 06:56:35.229696] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-15 06:56:35.253225] 	 Receive: 0

[2017-Aug-15 06:56:35.253643] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-15 06[2017-Aug-15 06:56:35.278380] 	 Receive: 0

[2017-Aug-15 06:56:35.278866] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-15 06:56:35.302260] 	 Receive: 0

[2017-Aug-15 06:56:35.302777] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-15 06:56:35.327220] 	 Receive: 0

[2017-Aug-15 06:56:35.327626] 	 Send: INPut:STARt


[2017-Aug-15 06:56:35.350450] 	 Receive: 0

[2017-Aug-15 06:56:35.351107] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-15 06:56:35.374669] 	 Receive: 0

[2017-Aug-15 06:56:35.375151] 	 Send: OUTPut:STOP


[2017-Aug-15 06:56:35.398383] 	 Receive: 0

[2017-Aug-15 06:56:35.398801] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-15 06:56:35.423316] 	 Receive: 0

[2017-Aug-15 06:56:35.423814] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-15 06:56:35.447234] 	 Receive: 0

[2017-Aug-15 06:56:35.447647] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-15 06:56:35.471309] 	 Receive: 0

[2017-Aug-15 06:56:35.471887] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-15 06:56:35.496207] 	 Receive: 0

[2017-Aug-15 06:56:35.496558] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-15 06:56:35.520307] 	 Receive: 0

[2017-Aug-15 06:56:35.520970] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-15 06:56:35.544963] 	 Receive: 0

[2017-Aug-15 06:56:35.545698] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-15 06:56:35.570554] 	 Receive: 0

[2017-Aug-15 06:56:35.571254] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-15 06:56:35.595355] 	 Receive: 0

