[2017-Aug-14 02:38:02.546931] 	 open 2

[2017-Aug-14 02:38:02.549398] 	 open 

[2017-Aug-14 02:38:02.550093] 	 Send: INPut:STARt

[2017-Aug-14 02:38:10.760172] 	 Receive: 0


[2017-Aug-14 02:38:11.262276] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 02:38:15.323011] 	 Receive: 0


[2017-Aug-14 02:38:15.323370] 	 Send: GPRF


[2017-Aug-14 02:38:16.124487] 	 Receive: 0


[2017-Aug-14 02:38:16.125815] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 02:38:16.499147] 	 Receive: 0


[2017-Aug-14 02:38:16.500320] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 02:38:16.787277] 	 Receive: 0


[2017-Aug-14 02:38:16.788502] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 02:38:16.788502] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 02:38:17.010823] 	 Receive: 0


[2017-Aug-14 02:38:17.012427] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 02:38:17.241330] 	 Receive: 5


[2017-Aug-14 02:38:17.242272] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 02:38:17.819008] 	 Receive: 0


[2017-Aug-14 02:38:17.820627] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 02[2017-Aug-14 02:38:18.074336] 	 Receive: 0


[2017-Aug-14 02:38:18.074859] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 02:38:18.298885] 	 Receive: 0


[2017-Aug-14 02:38:18.300139] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 02:38:18.491960] 	 Receive: 0


[2017-Aug-14 02:38:18.492819] 	 Send: INPut:STARt


[2017-Aug-14 02:38:18.658442] 	 Receive: 0


[2017-Aug-14 02:38:18.659024] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 02:38:18.861982] 	 Receive: 0


[2017-Aug-14 02:38:18.862501] 	 Send: OUTPut:STOP


[2017-Aug-14 02:38:31.172776] 	 Receive: 0


[2017-Aug-14 02:38:31.174491] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 02:38:31.179797] 	 Receive: 0


[2017-Aug-14 02:38:31.181085] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 02:38:31.185334] 	 Receive: 0


[2017-Aug-14 02:38:31.186588] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 02:38:31.188440] 	 Receive: 0


[2017-Aug-14 02:38:31.188726] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 02:38:31.190956] 	 Receive: 0


[2017-Aug-14 02:38:31.191254] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 02:38:31.193798] 	 Receive: 0


[2017-Aug-14 02:38:31.194067] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-14 02:38:31.196896] 	 Receive: 0


[2017-Aug-14 02:38:31.197351] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-14 02:38:31.199994] 	 Receive: 0


[2017-Aug-14 02:38:31.200302] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-14 02:38:31.202946] 	 Receive: 0


[2017-Aug-14 02:38:31.203246] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-14 02:38:31.205863] 	 Receive: 0


[2017-Aug-14 02:38:31.206153] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-14 02:38:31.208917] 	 Receive: 0


[2017-Aug-14 02:38:31.209275] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-14 02:38:31.211918] 	 Receive: 0


[2017-Aug-14 02:38:31.212217] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-14 02:38:31.214132] 	 Receive: 0


[2017-Aug-14 02:38:31.214304] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-14 02:38:31.216177] 	 Receive: 0


[2017-Aug-14 02:38:31.216320] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-14 02:38:31.218252] 	 Receive: 0


[2017-Aug-14 02:38:31.218391] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-14 02:38:31.220271] 	 Receive: 0


[2017-Aug-14 02:38:31.220467] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-14 02:38:31.222404] 	 Receive: 0


[2017-Aug-14 02:38:31.222561] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-14 02:38:31.224629] 	 Receive: 0


[2017-Aug-14 02:38:31.224847] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-14 02:38:31.227337] 	 Receive: 0


[2017-Aug-14 02:38:31.227573] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-14 02:38:31.229207] 	 Receive: 0


[2017-Aug-14 02:38:31.229341] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-14 02:38:31.231180] 	 Receive: 0


[2017-Aug-14 02:38:31.231316] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-14 02:38:31.233074] 	 Receive: 0


[2017-Aug-14 02:38:31.233243] 	 Send: TABLe:CLEar


[2017-Aug-14 02:38:31.234998] 	 Receive: 0


[2017-Aug-14 02:38:31.235158] 	 Send: TABLe TX_Port_1


[2017-Aug-14 02:38:31.236382] 	 Receive: 0


[2017-Aug-14 02:38:31.236531] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-14 02:38:31.238112] 	 Receive: 0


[2017-Aug-14 02:38:31.238328] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-14 02:38:31.240295] 	 Receive: 0


[2017-Aug-14 02:38:31.240518] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


[2017-Aug-14 02:38:31.242213] 	 Receive: 0


[2017-Aug-14 02:38:31.242574] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.90


[2017-Aug-14 02:38:31.244101] 	 Receive: 0


[2017-Aug-14 02:38:31.244298] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.83


[2017-Aug-14 02:38:31.246443] 	 Receive: 0


[2017-Aug-14 02:38:31.247089] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-14 02:38:31.249190] 	 Receive: 0


[2017-Aug-14 02:38:31.249356] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.83


[2017-Aug-14 02:38:31.251361] 	 Receive: 0


[2017-Aug-14 02:38:31.251806] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.86


[2017-Aug-14 02:38:31.253237] 	 Receive: 0


