[2017-Aug-15 06:41:02.943017] 	 open 1

[2017-Aug-15 06:41:03.014544] 	 open 

[2017-Aug-15 06:41:03.015974] 	 open 2

[2017-Aug-15 06:41:03.016832] 	 open 

[2017-Aug-15 06:41:03.016994] 	 Send: INPut:STARt

[2017-Aug-15 06:41:03.093506] 	 Receive: 0

[2017-Aug-15 06:41:03.594778] 	 Send: TABLe:COUPled OFF


[2017-Aug-15 06:41:03.596986] 	 Receive: 0

[2017-Aug-15 06:41:03.597353] 	 Send: GPRF


[2017-Aug-15 06:41:03.648884] 	 Receive: 0

[2017-Aug-15 06:41:03.649588] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-15 06:41:03.659093] 	 Receive: 0

[2017-Aug-15 06:41:03.659763] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-15 06:41:03.662061] 	 Receive: 0

[2017-Aug-15 06:41:03.662731] 	 Send: CONFigure:GPRF:SPECtrum:RBW                                                             1000


[2017-Aug-15 06:41:03.665016] 	 Receive: 0

[2017-Aug-15 06:41:03.665632] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-15 06:41:03.668020] 	 Receive: 5

[2017-Aug-15 06:41:03.668662] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-15 06:41:03.671581] 	 Receive: 0

[2017-Aug-15 06:41:03.672279] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF3,OFF,RF4,


[2017-Aug-15 06:41:03.679419] 	 Receive: 0

[2017-Aug-15 06:41:03.680108] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-15 06:41:03.684468] 	 Receive: 0

[2017-Aug-15 06:41:03.685149] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz


[2017-Aug-15 06:41:03.687032] 	 Receive: 0

[2017-Aug-15 06:41:03.687677] 	 Send: INPut:STARt


[2017-Aug-15 06:41:03.690050] 	 Receive: 0

[2017-Aug-15 06:41:03.690676] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-15 06:41:03.693067] 	 Receive: 0

[2017-Aug-15 06:41:03.693683] 	 Send: OUTPut:STOP


[2017-Aug-15 06:41:03.697068] 	 Receive: 0

[2017-Aug-15 06:41:03.697736] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-15 06:41:03.700654] 	 Receive: 0

[2017-Aug-15 06:41:03.701331] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-15 06:41:03.704900] 	 Receive: 0

[2017-Aug-15 06:41:03.705519] 	 Send: CONFigure:RFCorrection:DISTribution OFF


[2017-Aug-15 06:41:03.708047] 	 Receive: 0

[2017-Aug-15 06:41:03.708683] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-15 06:41:03.711667] 	 Receive: 0

[2017-Aug-15 06:41:03.712346] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-15 06:41:03.715626] 	 Receive: 0

[2017-Aug-15 06:41:03.716308] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-15 06:41:03.720336] 	 Receive: 0

[2017-Aug-15 06:41:03.721052] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-15 06:41:03.723631] 	 Receive: 0

[2017-Aug-15 06:41:03.724313] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-15 06:41:03.727657] 	 Receive: 0

[2017-Aug-15 06:41:03.728336] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-15 06:41:03.731615] 	 Receive: 0

[2017-Aug-15 06:41:03.732295] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-15 06:41:03.735763] 	 Receive: 0

[2017-Aug-15 06:41:03.736392] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-15 06:41:03.739761] 	 Receive: 0

[2017-Aug-15 06:41:03.740387] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-15 06:41:03.743099] 	 Receive: 0

[2017-Aug-15 06:41:03.743759] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-15 06:41:03.746099] 	 Receive: 0

[2017-Aug-15 06:41:03.746767] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-15 06:41:03.749218] 	 Receive: 0

[2017-Aug-15 06:41:03.749895] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-15 06:41:03.752218] 	 Receive: 0

[2017-Aug-15 06:41:03.752902] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-15 06:41:03.755218] 	 Receive: 0

[2017-Aug-15 06:41:03.755894] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-15 06:41:03.758200] 	 Receive: 0

[2017-Aug-15 06:41:03.758882] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-15 06:41:03.761144] 	 Receive: 0

[2017-Aug-15 06:41:03.761816] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-15 06:41:03.764002] 	 Receive: 0

[2017-Aug-15 06:41:03.764340] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-15 06:41:03.765815] 	 Receive: 0

[2017-Aug-15 06:41:03.766150] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-15 06:41:03.767792] 	 Receive: 0

[2017-Aug-15 06:41:03.768150] 	 Send: TABLe:CLEar


[2017-Aug-15 06:41:03.769762] 	 Receive: 0

[2017-Aug-15 06:41:03.770116] 	 Send: TABLe TX_Port_1


[2017-Aug-15 06:41:03.771762] 	 Receive: 0

[2017-Aug-15 06:41:03.772105] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-15 06:41:03.773748] 	 Receive: 0

[2017-Aug-15 06:41:03.774086] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-15 06:41:03.775771] 	 Receive: 0

[2017-Aug-15 06:41:03.776110] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


[2017-Aug-15 06:41:03.777734] 	 Receive: 0

[2017-Aug-15 06:41:03.778070] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.90


[2017-Aug-15 06:41:03.779812] 	 Receive: 0

[2017-Aug-15 06:41:03.780153] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.83


[2017-Aug-15 06:41:03.781751] 	 Receive: 0

[2017-Aug-15 06:41:03.782089] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-15 06:41:03.783744] 	 Receive: 0

[2017-Aug-15 06:41:03.784084] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.83


[2017-Aug-15 06:41:03.785755] 	 Receive: 0

[2017-Aug-15 06:41:03.786093] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.86


[2017-Aug-15 06:41:03.787748] 	 Receive: 0

[2017-Aug-15 06:41:03.788087] 	 Send: TABLe:POINt:INSert 2480.00MHz,8.77


[2017-Aug-15 06:41:03.789737] 	 Receive: 0

[2017-Aug-15 06:41:03.790074] 	 Send: TABLe:STORe 


[2017-Aug-15 06:41:03.791961] 	 Receive: 0

[2017-Aug-15 06:41:03.792296] 	 Send: TABLe:CLEar


[2017-Aug-15 06:41:03.793765] 	 Receive: 0

[2017-Aug-15 06:41:03.794061] 	 Send: TABLe RX_Port_1


[2017-Aug-15 06:41:03.795671] 	 Receive: 0

[2017-Aug-15 06:41:03.795997] 	 Send: TABLe:POINt:INSert 2400.00MHz,9.53


[2017-Aug-15 06:41:03.797714] 	 Receive: 0

[2017-Aug-15 06:41:03.798016] 	 Send: TABLe:POINt:INSert 2410.00MHz,9.49


[2017-Aug-15 06:41:03.799675] 	 Receive: 0

[2017-Aug-15 06:41:03.800000] 	 Send: TABLe:POINt:INSert 2420.00MHz,9.64


[2017-Aug-15 06:41:03.801667] 	 Receive: 0

[2017-Aug-15 06:41:03.801995] 	 Send: TABLe:POINt:INSert 2430.00MHz,9.58


[2017-Aug-15 06:41:03.803707] 	 Receive: 0

[2017-Aug-15 06:41:03.804013] 	 Send: TABLe:POINt:INSert 2440.00MHz,9.70


[2017-Aug-15 06:41:03.805707] 	 Receive: 0

[2017-Aug-15 06:41:03.806009] 	 Send: TABLe:POINt:INSert 2450.00MHz,9.61


[2017-Aug-15 06:41:03.807714] 	 Receive: 0

[2017-Aug-15 06:41:03.808019] 	 Send: TABLe:POINt:INSert 2460.00MHz,9.70


[2017-Aug-15 06:41:03.809679] 	 Receive: 0

[2017-Aug-15 06:41:03.810001] 	 Send: TABLe:POINt:INSert 2470.00MHz,9.63


[2017-Aug-15 06:41:03.811707] 	 Receive: 0

[2017-Aug-15 06:41:03.812013] 	 Send: TABLe:POINt:INSert 2480.00MHz,9.72


[2017-Aug-15 06:41:03.813706] 	 Receive: 0

[2017-Aug-15 06:41:03.814005] 	 Send: TABLe:STORe 


[2017-Aug-15 06:41:03.815927] 	 Receive: 0

[2017-Aug-15 06:41:03.816222] 	 Send: TABLe:CLEar


[2017-Aug-15 06:41:03.817726] 	 Receive: 0

[2017-Aug-15 06:41:03.818023] 	 Send: TABLe TX_Port_2


[2017-Aug-15 06:41:03.819761] 	 Receive: 0

[2017-Aug-15 06:41:03.820063] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-15 06:41:03.821707] 	 Receive: 0

