[2017-Aug-14 02:44:07.108193] 	 open 2

[2017-Aug-14 02:44:07.109641] 	 open 

[2017-Aug-14 02:44:07.109839] 	 Send: INPut:STARt

[2017-Aug-14 02:44:22.524598] 	 Receive: 0


[2017-Aug-14 02:44:23.025740] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 02:44:23.028775] 	 Receive: 0


[2017-Aug-14 02:44:23.029427] 	 Send: GPRF


[2017-Aug-14 02:44:23.135202] 	 Receive: 0


[2017-Aug-14 02:44:23.136109] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 02:44:23.145155] 	 Receive: 0


[2017-Aug-14 02:44:23.146069] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 02:44:23.150226] 	 Receive: 0


[2017-Aug-14 02:44:23.150882] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 02:44:23.150882] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 02:44:23.155035] 	 Receive: 0


[2017-Aug-14 02:44:23.155703] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 02:44:23.159817] 	 Receive: 5


[2017-Aug-14 02:44:23.160417] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 02:44:23.164523] 	 Receive: 0


[2017-Aug-14 02:44:23.165182] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 02[2017-Aug-14 02:44:23.171504] 	 Receive: 0


[2017-Aug-14 02:44:23.171834] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 02:44:23.176681] 	 Receive: 0


[2017-Aug-14 02:44:23.177645] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 02:44:23.179649] 	 Receive: 0


[2017-Aug-14 02:44:23.179938] 	 Send: INPut:STARt


[2017-Aug-14 02:44:23.183193] 	 Receive: 0


[2017-Aug-14 02:44:23.183665] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 02:44:23.185202] 	 Receive: 0


[2017-Aug-14 02:44:23.185488] 	 Send: OUTPut:STOP


[2017-Aug-14 02:44:23.188226] 	 Receive: 0


[2017-Aug-14 02:44:23.188560] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 02:44:23.190766] 	 Receive: 0


[2017-Aug-14 02:44:23.191079] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 02:44:23.193930] 	 Receive: 0


[2017-Aug-14 02:44:23.194256] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 02:44:23.196131] 	 Receive: 0


[2017-Aug-14 02:44:23.196436] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 02:44:23.198773] 	 Receive: 0


[2017-Aug-14 02:44:23.199069] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 02:44:23.201602] 	 Receive: 0


[2017-Aug-14 02:44:23.201767] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-14 02:44:23.203634] 	 Receive: 0


[2017-Aug-14 02:44:23.203797] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-14 02:44:23.205622] 	 Receive: 0


[2017-Aug-14 02:44:23.205784] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-14 02:44:23.207697] 	 Receive: 0


[2017-Aug-14 02:44:23.207860] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-14 02:44:23.210608] 	 Receive: 0


[2017-Aug-14 02:44:23.210771] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-14 02:44:23.212661] 	 Receive: 0


[2017-Aug-14 02:44:23.212845] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-14 02:44:23.215614] 	 Receive: 0


[2017-Aug-14 02:44:23.215777] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-14 02:44:23.217050] 	 Receive: 0


[2017-Aug-14 02:44:23.217211] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-14 02:44:23.219084] 	 Receive: 0


[2017-Aug-14 02:44:23.219248] 	 Send: TABLe:DELete TX_Port_1


