[2017-Aug-15 06:48:54.589836] 	 open 2

[2017-Aug-15 06:48:54.590960] 	 open 

[2017-Aug-15 06:48:54.591162] 	 Send: INPut:STARt

[2017-Aug-15 06:48:54.719650] 	 Receive: 0

[2017-Aug-15 06:48:55.221634] 	 Send: TABLe:COUPled OFF


[2017-Aug-15 06:48:55.246613] 	 Receive: 0

[2017-Aug-15 06:48:55.247234] 	 Send: GPRF


[2017-Aug-15 06:48:55.283911] 	 Receive: 0

[2017-Aug-15 06:48:55.284842] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-15 06:48:55.311075] 	 Receive: 0

[2017-Aug-15 06:48:55.312518] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-15 06:48:55.340679] 	 Receive: 0

[2017-Aug-15 06:48:55.341223] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-15 06:48:55.341223] 	 Send: CONFigure:GPRF:SPE[2017-Aug-15 06:48:55.365609] 	 Receive: 0

[2017-Aug-15 06:48:55.366015] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-15 06:48:55.390605] 	 Receive: 5

[2017-Aug-15 06:48:55.391028] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-15 06:48:55.415606] 	 Receive: 0

[2017-Aug-15 06:48:55.416029] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-15 06[2017-Aug-15 06:48:55.440613] 	 Receive: 0

[2017-Aug-15 06:48:55.441178] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-15 06:48:55.464601] 	 Receive: 0

[2017-Aug-15 06:48:55.465026] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-15 06:48:55.488611] 	 Receive: 0

[2017-Aug-15 06:48:55.489041] 	 Send: INPut:STARt


[2017-Aug-15 06:48:55.512683] 	 Receive: 0

[2017-Aug-15 06:48:55.513184] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-15 06:48:55.536608] 	 Receive: 0

[2017-Aug-15 06:48:55.537365] 	 Send: OUTPut:STOP


[2017-Aug-15 06:48:55.561603] 	 Receive: 0

[2017-Aug-15 06:48:55.562023] 	 Send: OUTPut:POWer:STATe OFF


