[2017-Aug-14 03:07:32.065746] 	 open 2

[2017-Aug-14 03:07:32.067653] 	 open 

[2017-Aug-14 03:07:32.068005] 	 Send: INPut:STARt

[2017-Aug-14 03:07:32.111866] 	 Receive: 0


[2017-Aug-14 03:07:32.612835] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 03:07:32.615112] 	 Receive: 0


[2017-Aug-14 03:07:32.615403] 	 Send: GPRF


[2017-Aug-14 03:07:32.644679] 	 Receive: 0


[2017-Aug-14 03:07:32.645285] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 03:07:32.655218] 	 Receive: 0


[2017-Aug-14 03:07:32.656012] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 03:07:32.657803] 	 Receive: 0


[2017-Aug-14 03:07:32.658167] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 03:07:32.658167] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 03:07:32.659801] 	 Receive: 0


[2017-Aug-14 03:07:32.660083] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 03:07:32.661875] 	 Receive: 5


[2017-Aug-14 03:07:32.662269] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 03:07:32.664376] 	 Receive: 0


[2017-Aug-14 03:07:32.664766] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 03[2017-Aug-14 03:07:32.671050] 	 Receive: 0


[2017-Aug-14 03:07:32.671313] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 03:07:32.675008] 	 Receive: 0


[2017-Aug-14 03:07:32.675270] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 03:07:32.676764] 	 Receive: 0


[2017-Aug-14 03:07:32.677022] 	 Send: INPut:STARt


[2017-Aug-14 03:07:32.678838] 	 Receive: 0


[2017-Aug-14 03:07:32.679105] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 03:07:32.680754] 	 Receive: 0


[2017-Aug-14 03:07:32.681035] 	 Send: OUTPut:STOP


[2017-Aug-14 03:07:32.686455] 	 Receive: 0


[2017-Aug-14 03:07:32.687774] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 03:07:32.690723] 	 Receive: 0


[2017-Aug-14 03:07:32.691164] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 03:07:32.694005] 	 Receive: 0


[2017-Aug-14 03:07:32.694474] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 03:07:32.696830] 	 Receive: 0


[2017-Aug-14 03:07:32.697116] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 03:07:32.700955] 	 Receive: 0


[2017-Aug-14 03:07:32.701435] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 03:07:32.704380] 	 Receive: 0


[2017-Aug-14 03:07:32.704701] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-14 03:07:32.706447] 	 Receive: 0


[2017-Aug-14 03:07:32.706796] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-14 03:07:32.709470] 	 Receive: 0


[2017-Aug-14 03:07:32.709860] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-14 03:07:32.712547] 	 Receive: 0


[2017-Aug-14 03:07:32.713174] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-14 03:07:32.715459] 	 Receive: 0


[2017-Aug-14 03:07:32.715820] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-14 03:07:32.718420] 	 Receive: 0


[2017-Aug-14 03:07:32.718706] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-14 03:07:32.720349] 	 Receive: 0


[2017-Aug-14 03:07:32.720697] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-14 03:07:32.721799] 	 Receive: 0


[2017-Aug-14 03:07:32.722056] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-14 03:07:32.723819] 	 Receive: 0


[2017-Aug-14 03:07:32.724148] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-14 03:07:32.726891] 	 Receive: 0


[2017-Aug-14 03:07:32.727188] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-14 03:07:32.729040] 	 Receive: 0


[2017-Aug-14 03:07:32.729327] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-14 03:07:32.730992] 	 Receive: 0


[2017-Aug-14 03:07:32.731311] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-14 03:07:32.732983] 	 Receive: 0


[2017-Aug-14 03:07:32.733287] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-14 03:07:32.734882] 	 Receive: 0


[2017-Aug-14 03:07:32.735185] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-14 03:07:32.736812] 	 Receive: 0


[2017-Aug-14 03:07:32.737070] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-14 03:07:32.738778] 	 Receive: 0


[2017-Aug-14 03:07:32.739033] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-14 03:07:32.740782] 	 Receive: 0


[2017-Aug-14 03:07:32.741046] 	 Send: TABLe:CLEar


[2017-Aug-14 03:07:32.742710] 	 Receive: 0


[2017-Aug-14 03:07:32.742972] 	 Send: TABLe TX_Port_1


[2017-Aug-14 03:07:32.744741] 	 Receive: 0


[2017-Aug-14 03:07:32.745005] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-14 03:07:32.746738] 	 Receive: 0


[2017-Aug-14 03:07:32.746997] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-14 03:07:32.748733] 	 Receive: 0


[2017-Aug-14 03:07:32.748994] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


[2017-Aug-14 03:07:32.750708] 	 Receive: 0


[2017-Aug-14 03:07:32.750967] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.90


[2017-Aug-14 03:07:32.752732] 	 Receive: 0


[2017-Aug-14 03:07:32.752992] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.83


[2017-Aug-14 03:07:32.754756] 	 Receive: 0


[2017-Aug-14 03:07:32.755016] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-14 03:07:32.756744] 	 Receive: 0


[2017-Aug-14 03:07:32.757005] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.83


[2017-Aug-14 03:07:32.758753] 	 Receive: 0


[2017-Aug-14 03:07:32.759012] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.86


[2017-Aug-14 03:07:32.760788] 	 Receive: 0


[2017-Aug-14 03:07:32.761062] 	 Send: TABLe:POINt:INSert 2480.00MHz,8.77


[2017-Aug-14 03:07:32.762798] 	 Receive: 0


[2017-Aug-14 03:07:32.763064] 	 Send: TABLe:STORe 


[2017-Aug-14 03:07:32.765262] 	 Receive: 0


[2017-Aug-14 03:07:32.765681] 	 Send: TABLe:CLEar


[2017-Aug-14 03:07:32.766811] 	 Receive: 0


[2017-Aug-14 03:07:32.767118] 	 Send: TABLe RX_Port_1


[2017-Aug-14 03:07:32.768850] 	 Receive: 0


[2017-Aug-14 03:07:32.769116] 	 Send: TABLe:POINt:INSert 2400.00MHz,9.53


[2017-Aug-14 03:07:32.770856] 	 Receive: 0


[2017-Aug-14 03:07:32.771193] 	 Send: TABLe:POINt:INSert 2410.00MHz,9.49


[2017-Aug-14 03:07:32.773039] 	 Receive: 0


[2017-Aug-14 03:07:32.773363] 	 Send: TABLe:POINt:INSert 2420.00MHz,9.64


[2017-Aug-14 03:07:32.774780] 	 Receive: 0


[2017-Aug-14 03:07:32.775039] 	 Send: TABLe:POINt:INSert 2430.00MHz,9.58


[2017-Aug-14 03:07:32.776812] 	 Receive: 0


