[2017-Aug-14 02:52:01.617070] 	 open 2

[2017-Aug-14 02:52:01.618543] 	 open 

[2017-Aug-14 02:52:01.618772] 	 Send: INPut:STARt

[2017-Aug-14 02:52:06.190062] 	 Receive: 0


[2017-Aug-14 02:52:06.692385] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 02:52:09.343980] 	 Receive: 0


[2017-Aug-14 02:52:09.344194] 	 Send: GPRF


[2017-Aug-14 02:52:10.110006] 	 Receive: 0


[2017-Aug-14 02:52:10.111657] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 02:52:10.777658] 	 Receive: 0


[2017-Aug-14 02:52:10.778258] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 02:52:11.215296] 	 Receive: 0


[2017-Aug-14 02:52:11.217968] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 02:52:11.217968] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 02:52:12.030311] 	 Receive: 0


[2017-Aug-14 02:52:12.032067] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 02:52:12.470105] 	 Receive: 5


[2017-Aug-14 02:52:12.471420] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 02:52:12.959905] 	 Receive: 0


[2017-Aug-14 02:52:12.961360] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 02[2017-Aug-14 02:52:13.528233] 	 Receive: 0


[2017-Aug-14 02:52:13.529152] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 02:52:13.992449] 	 Receive: 0


[2017-Aug-14 02:52:13.992927] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 02:52:14.438172] 	 Receive: 0


[2017-Aug-14 02:52:14.439582] 	 Send: INPut:STARt


[2017-Aug-14 02:52:14.909624] 	 Receive: 0


[2017-Aug-14 02:52:14.910714] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 02:52:15.325910] 	 Receive: 0


[2017-Aug-14 02:52:15.327274] 	 Send: OUTPut:STOP


[2017-Aug-14 02:52:15.774325] 	 Receive: 0


[2017-Aug-14 02:52:15.775261] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 02:52:16.183017] 	 Receive: 0


[2017-Aug-14 02:52:16.184396] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 02:52:16.558512] 	 Receive: 0


[2017-Aug-14 02:52:16.559837] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 02:52:17.114677] 	 Receive: 0


[2017-Aug-14 02:52:17.115491] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 02:52:17.591331] 	 Receive: 0


[2017-Aug-14 02:52:17.591897] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 02:52:18.035940] 	 Receive: 0


