[2017-Aug-17 22:15:57.338470] 	 open 2

[2017-Aug-17 22:15:57.338908] 	 open 

[2017-Aug-17 22:15:57.339067] 	 Send: INPut:STARt

[2017-Aug-17 22:15:57.404992] 	 Receive: 0


[2017-Aug-17 22:15:57.905364] 	 Send: TABLe:COUPled OFF


[2017-Aug-17 22:15:57.926360] 	 Receive: 0


[2017-Aug-17 22:15:57.926565] 	 Send: GPRF


[2017-Aug-17 22:15:58.041655] 	 Receive: 0


[2017-Aug-17 22:15:58.041871] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-17 22:15:58.065266] 	 Receive: 0


[2017-Aug-17 22:15:58.065482] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-17 22:15:58.086439] 	 Receive: 0


[2017-Aug-17 22:15:58.086734] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-17 22:15:58.086734] 	 Send: CONFigure:GPRF:SPE[2017-Aug-17 22:15:58.107391] 	 Receive: 0


[2017-Aug-17 22:15:58.107669] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-17 22:15:58.128352] 	 Receive: 5


[2017-Aug-17 22:15:58.128552] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-17 22:15:58.149200] 	 Receive: 0


[2017-Aug-17 22:15:58.149419] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-17 22[2017-Aug-17 22:15:58.170356] 	 Receive: 0


[2017-Aug-17 22:15:58.171178] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-17 22:15:58.192050] 	 Receive: 0


[2017-Aug-17 22:15:58.192250] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-17 22:15:58.212892] 	 Receive: 0


[2017-Aug-17 22:15:58.213081] 	 Send: INPut:STARt


[2017-Aug-17 22:15:58.233957] 	 Receive: 0


[2017-Aug-17 22:15:58.234146] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-17 22:15:58.254961] 	 Receive: 0


[2017-Aug-17 22:15:58.255234] 	 Send: OUTPut:STOP


[2017-Aug-17 22:15:58.276027] 	 Receive: 0


[2017-Aug-17 22:15:58.276225] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-17 22:15:58.296915] 	 Receive: 0


[2017-Aug-17 22:15:58.297103] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-17 22:15:58.318090] 	 Receive: 0


[2017-Aug-17 22:15:58.318919] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-17 22:15:58.340071] 	 Receive: 0


[2017-Aug-17 22:15:58.340503] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-17 22:15:58.361168] 	 Receive: 0


[2017-Aug-17 22:15:58.361382] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-17 22:15:58.382021] 	 Receive: 0


[2017-Aug-17 22:15:58.382207] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-17 22:15:58.402983] 	 Receive: 0


