[2017-Aug-15 03:46:54.966336] 	 open 1

[2017-Aug-15 03:46:55.050380] 	 open 

[2017-Aug-15 03:46:55.052335] 	 open 2

[2017-Aug-15 03:46:55.053682] 	 open 

[2017-Aug-15 03:46:55.053959] 	 Send: INPut:STARt

[2017-Aug-15 03:46:55.123661] 	 Receive: 0

[2017-Aug-15 03:46:55.625010] 	 Send: TABLe:COUPled OFF


[2017-Aug-15 03:46:55.628633] 	 Receive: 0

[2017-Aug-15 03:46:55.629433] 	 Send: GPRF


[2017-Aug-15 03:46:55.672247] 	 Receive: 0

[2017-Aug-15 03:46:55.672699] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-15 03:46:55.681453] 	 Receive: 0

[2017-Aug-15 03:46:55.681952] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-15 03:46:55.684584] 	 Receive: 0

[2017-Aug-15 03:46:55.684995] 	 Send: CONFigure:GPRF:SPECtrum:RBW                                                             1000


[2017-Aug-15 03:46:55.686703] 	 Receive: 0

[2017-Aug-15 03:46:55.687119] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-15 03:46:55.691103] 	 Receive: 5

[2017-Aug-15 03:46:55.691486] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-15 03:46:55.694163] 	 Receive: 0

[2017-Aug-15 03:46:55.694505] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF3,OFF,RF4,


[2017-Aug-15 03:46:55.700898] 	 Receive: 0

[2017-Aug-15 03:46:55.701250] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-15 03:46:55.705952] 	 Receive: 0

[2017-Aug-15 03:46:55.706359] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz


[2017-Aug-15 03:46:55.710729] 	 Receive: 0

[2017-Aug-15 03:46:55.710983] 	 Send: INPut:STARt


[2017-Aug-15 03:46:55.712291] 	 Receive: 0

[2017-Aug-15 03:46:55.712575] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-15 03:46:55.714238] 	 Receive: 0

[2017-Aug-15 03:46:55.714409] 	 Send: OUTPut:STOP


[2017-Aug-15 03:46:55.716294] 	 Receive: 0

[2017-Aug-15 03:46:55.716469] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-15 03:46:55.718906] 	 Receive: 0

[2017-Aug-15 03:46:55.719064] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-15 03:46:55.722112] 	 Receive: 0

[2017-Aug-15 03:46:55.722373] 	 Send: CONFigure:RFCorrection:DISTribution OFF


[2017-Aug-15 03:46:55.724213] 	 Receive: 0

[2017-Aug-15 03:46:55.724396] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-15 03:46:55.726847] 	 Receive: 0

[2017-Aug-15 03:46:55.727052] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-15 03:46:55.728755] 	 Receive: 0

[2017-Aug-15 03:46:55.728913] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-15 03:46:55.731091] 	 Receive: 0

[2017-Aug-15 03:46:55.731329] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-15 03:46:55.734021] 	 Receive: 0

[2017-Aug-15 03:46:55.734210] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-15 03:46:55.735864] 	 Receive: 0

[2017-Aug-15 03:46:55.736039] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-15 03:46:55.737796] 	 Receive: 0

[2017-Aug-15 03:46:55.738025] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-15 03:46:55.739991] 	 Receive: 0

[2017-Aug-15 03:46:55.740182] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


