[2017-Aug-14 02:21:46.965542] 	 open 2

[2017-Aug-14 02:21:46.966245] 	 open 

[2017-Aug-14 02:21:46.966423] 	 Send: INPut:STARt

[2017-Aug-14 02:21:47.039056] 	 Receive: 0


[2017-Aug-14 02:21:47.540451] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 02:21:47.542216] 	 Receive: 0


[2017-Aug-14 02:21:47.542734] 	 Send: GPRF


[2017-Aug-14 02:21:47.573514] 	 Receive: 0


[2017-Aug-14 02:21:47.574036] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 02:21:47.581213] 	 Receive: 0


[2017-Aug-14 02:21:47.581725] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 02:21:47.584158] 	 Receive: 0


[2017-Aug-14 02:21:47.584682] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 02:21:47.584682] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 02:21:47.587111] 	 Receive: 0


[2017-Aug-14 02:21:47.587585] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 02:21:47.590150] 	 Receive: 5


[2017-Aug-14 02:21:47.590642] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 02:21:47.593373] 	 Receive: 0


[2017-Aug-14 02:21:47.593883] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 02[2017-Aug-14 02:21:47.598966] 	 Receive: 0


[2017-Aug-14 02:21:47.599601] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 02:21:47.601513] 	 Receive: 0


[2017-Aug-14 02:21:47.601780] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 02:21:47.603094] 	 Receive: 0


[2017-Aug-14 02:21:47.603342] 	 Send: INPut:STARt


[2017-Aug-14 02:21:47.604930] 	 Receive: 0


[2017-Aug-14 02:21:47.605175] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 02:21:47.606908] 	 Receive: 0


[2017-Aug-14 02:21:47.607150] 	 Send: OUTPut:STOP


[2017-Aug-14 02:21:47.610839] 	 Receive: 0


[2017-Aug-14 02:21:47.611084] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 02:21:47.612877] 	 Receive: 0


[2017-Aug-14 02:21:47.613123] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 02:21:47.615780] 	 Receive: 0


[2017-Aug-14 02:21:47.616027] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 02:21:47.617916] 	 Receive: 0


[2017-Aug-14 02:21:47.618186] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 02:21:47.620507] 	 Receive: 0


[2017-Aug-14 02:21:47.620752] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 02:21:47.622596] 	 Receive: 0


[2017-Aug-14 02:21:47.622840] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-14 02:21:47.625503] 	 Receive: 0


[2017-Aug-14 02:21:47.625748] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-14 02:21:47.627447] 	 Receive: 0


[2017-Aug-14 02:21:47.627695] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-14 02:21:47.630661] 	 Receive: 0


[2017-Aug-14 02:21:47.632699] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-14 02:21:47.635711] 	 Receive: 0


[2017-Aug-14 02:21:47.636003] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-14 02:21:47.638536] 	 Receive: 0


[2017-Aug-14 02:21:47.638783] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-14 02:21:47.640621] 	 Receive: 0


[2017-Aug-14 02:21:47.640867] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-14 02:21:47.642910] 	 Receive: 0


[2017-Aug-14 02:21:47.643173] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-14 02:21:47.644893] 	 Receive: 0


[2017-Aug-14 02:21:47.645140] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-14 02:21:47.648193] 	 Receive: 0


[2017-Aug-14 02:21:47.648469] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-14 02:21:47.650049] 	 Receive: 0


[2017-Aug-14 02:21:47.650346] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-14 02:21:47.653096] 	 Receive: 0


[2017-Aug-14 02:21:47.653374] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-14 02:21:47.655082] 	 Receive: 0


[2017-Aug-14 02:21:47.655356] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-14 02:21:47.657998] 	 Receive: 0


[2017-Aug-14 02:21:47.658243] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-14 02:21:47.660009] 	 Receive: 0


[2017-Aug-14 02:21:47.660253] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-14 02:21:47.661918] 	 Receive: 0


[2017-Aug-14 02:21:47.662058] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-14 02:21:47.663915] 	 Receive: 0


[2017-Aug-14 02:21:47.664056] 	 Send: TABLe:CLEar


[2017-Aug-14 02:21:47.665885] 	 Receive: 0


[2017-Aug-14 02:21:47.666026] 	 Send: TABLe TX_Port_1


[2017-Aug-14 02:21:47.666803] 	 Receive: 0


[2017-Aug-14 02:21:47.666987] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-14 02:21:47.668917] 	 Receive: 0


