[2017-Aug-14 02:44:39.943942] 	 open 2

[2017-Aug-14 02:44:39.945312] 	 open 

[2017-Aug-14 02:44:39.945506] 	 Send: INPut:STARt

[2017-Aug-14 02:44:39.971087] 	 Receive: 0


[2017-Aug-14 02:44:40.472158] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 02:44:40.474279] 	 Receive: 0


[2017-Aug-14 02:44:40.474600] 	 Send: GPRF


[2017-Aug-14 02:44:40.477076] 	 Receive: 0


[2017-Aug-14 02:44:40.477378] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 02:44:40.488999] 	 Receive: 0


[2017-Aug-14 02:44:40.489348] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 02:44:40.492156] 	 Receive: 0


[2017-Aug-14 02:44:40.492415] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 02:44:40.492415] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 02:44:40.494009] 	 Receive: 0


[2017-Aug-14 02:44:40.494188] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 02:44:40.496095] 	 Receive: 5


[2017-Aug-14 02:44:40.496263] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 02:44:40.499079] 	 Receive: 0


[2017-Aug-14 02:44:40.499281] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 02[2017-Aug-14 02:44:40.506584] 	 Receive: 0


[2017-Aug-14 02:44:40.508098] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 02:44:40.510802] 	 Receive: 0


[2017-Aug-14 02:44:40.511112] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 02:44:40.512920] 	 Receive: 0


[2017-Aug-14 02:44:40.513083] 	 Send: INPut:STARt


[2017-Aug-14 02:44:40.514039] 	 Receive: 0


[2017-Aug-14 02:44:40.514181] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 02:44:40.515945] 	 Receive: 0


[2017-Aug-14 02:44:40.516146] 	 Send: OUTPut:STOP


[2017-Aug-14 02:44:40.518861] 	 Receive: 0


[2017-Aug-14 02:44:40.519018] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 02:44:40.521162] 	 Receive: 0


[2017-Aug-14 02:44:40.521487] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 02:44:40.523375] 	 Receive: 0


[2017-Aug-14 02:44:40.523815] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 02:44:40.525985] 	 Receive: 0


[2017-Aug-14 02:44:40.526190] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 02:44:40.528756] 	 Receive: 0


[2017-Aug-14 02:44:40.529072] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 02:44:40.531632] 	 Receive: 0


[2017-Aug-14 02:44:40.531819] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-14 02:44:40.533533] 	 Receive: 0


[2017-Aug-14 02:44:40.533686] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


