[2017-Aug-14 02:26:48.137809] 	 open 2

[2017-Aug-14 02:26:48.139957] 	 open 

[2017-Aug-14 02:26:48.140273] 	 Send: INPut:STARt

[2017-Aug-14 02:26:48.281914] 	 Receive: 0


[2017-Aug-14 02:26:48.782536] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 02:26:48.789928] 	 Receive: 0


[2017-Aug-14 02:26:48.790638] 	 Send: GPRF


[2017-Aug-14 02:26:48.830347] 	 Receive: 0


[2017-Aug-14 02:26:48.830933] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 02:26:48.839412] 	 Receive: 0


[2017-Aug-14 02:26:48.840025] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 02:26:48.842495] 	 Receive: 0


[2017-Aug-14 02:26:48.842895] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 02:26:48.842895] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 02:26:48.845505] 	 Receive: 0


[2017-Aug-14 02:26:48.846081] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 02:26:48.848609] 	 Receive: 5


[2017-Aug-14 02:26:48.848968] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 02:26:48.852152] 	 Receive: 0


[2017-Aug-14 02:26:48.852749] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 02[2017-Aug-14 02:26:48.858807] 	 Receive: 0


[2017-Aug-14 02:26:48.859222] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 02:26:48.864010] 	 Receive: 0


[2017-Aug-14 02:26:48.864578] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 02:26:48.867008] 	 Receive: 0


[2017-Aug-14 02:26:48.867450] 	 Send: INPut:STARt


[2017-Aug-14 02:26:48.870190] 	 Receive: 0


[2017-Aug-14 02:26:48.870703] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 02:26:48.873155] 	 Receive: 0


[2017-Aug-14 02:26:48.873635] 	 Send: OUTPut:STOP


[2017-Aug-14 02:26:48.877380] 	 Receive: 0


[2017-Aug-14 02:26:48.877793] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 02:26:48.880340] 	 Receive: 0


[2017-Aug-14 02:26:48.880782] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 02:26:48.883536] 	 Receive: 0


[2017-Aug-14 02:26:48.883947] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 02:26:48.886804] 	 Receive: 0


[2017-Aug-14 02:26:48.887214] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 02:26:48.889843] 	 Receive: 0


[2017-Aug-14 02:26:48.890079] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 02:26:48.891771] 	 Receive: 0


[2017-Aug-14 02:26:48.891986] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-14 02:26:48.893787] 	 Receive: 0


[2017-Aug-14 02:26:48.894010] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-14 02:26:48.896780] 	 Receive: 0


[2017-Aug-14 02:26:48.897002] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-14 02:26:48.898818] 	 Receive: 0


[2017-Aug-14 02:26:48.899010] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-14 02:26:48.902127] 	 Receive: 0


