[2017-Aug-17 22:40:44.901505] 	 open 2

[2017-Aug-17 22:40:44.901931] 	 open 

[2017-Aug-17 22:40:44.902074] 	 Send: INPut:STARt

[2017-Aug-17 22:40:45.021150] 	 Receive: 0


[2017-Aug-17 22:40:45.521671] 	 Send: TABLe:COUPled OFF


[2017-Aug-17 22:40:45.542867] 	 Receive: 0


[2017-Aug-17 22:40:45.543758] 	 Send: GPRF


[2017-Aug-17 22:40:45.663010] 	 Receive: 0


[2017-Aug-17 22:40:45.663218] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-17 22:40:45.686039] 	 Receive: 0


[2017-Aug-17 22:40:45.686228] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-17 22:40:45.707158] 	 Receive: 0


[2017-Aug-17 22:40:45.707809] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-17 22:40:45.707809] 	 Send: CONFigure:GPRF:SPE[2017-Aug-17 22:40:45.728882] 	 Receive: 0


[2017-Aug-17 22:40:45.729270] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-17 22:40:45.749957] 	 Receive: 5


[2017-Aug-17 22:40:45.750155] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-17 22:40:45.770841] 	 Receive: 0


[2017-Aug-17 22:40:45.771037] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-17 22[2017-Aug-17 22:40:45.792049] 	 Receive: 0


[2017-Aug-17 22:40:45.792497] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-17 22:40:45.813411] 	 Receive: 0


[2017-Aug-17 22:40:45.813605] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-17 22:40:45.834756] 	 Receive: 0


[2017-Aug-17 22:40:45.834945] 	 Send: INPut:STARt


[2017-Aug-17 22:40:45.855710] 	 Receive: 0


[2017-Aug-17 22:40:45.855897] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-17 22:40:45.877055] 	 Receive: 0


[2017-Aug-17 22:40:45.877532] 	 Send: OUTPut:STOP


[2017-Aug-17 22:40:45.898315] 	 Receive: 0


[2017-Aug-17 22:40:45.898504] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-17 22:40:45.919183] 	 Receive: 0


[2017-Aug-17 22:40:45.919368] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-17 22:40:45.940254] 	 Receive: 0


[2017-Aug-17 22:40:45.940918] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-17 22:40:45.961581] 	 Receive: 0


[2017-Aug-17 22:40:45.961761] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-17 22:40:45.982408] 	 Receive: 0


[2017-Aug-17 22:40:45.982665] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-17 22:40:46.003270] 	 Receive: 0


[2017-Aug-17 22:40:46.003436] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-17 22:40:46.024243] 	 Receive: 0


[2017-Aug-17 22:40:46.024571] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-17 22:40:46.045478] 	 Receive: 0


[2017-Aug-17 22:40:46.045645] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-17 22:40:46.066282] 	 Receive: 0


[2017-Aug-17 22:40:46.066463] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-17 22:40:46.087049] 	 Receive: 0


[2017-Aug-17 22:40:46.087207] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-17 22:40:46.108059] 	 Receive: 0


[2017-Aug-17 22:40:46.108252] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-17 22:40:46.128885] 	 Receive: 0


[2017-Aug-17 22:40:46.129039] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-17 22:40:46.149643] 	 Receive: 0


[2017-Aug-17 22:40:46.149822] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-17 22:40:46.170418] 	 Receive: 0


[2017-Aug-17 22:40:46.170579] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-17 22:40:46.191350] 	 Receive: 0


[2017-Aug-17 22:40:46.191543] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-17 22:40:46.212168] 	 Receive: 0


[2017-Aug-17 22:40:46.212323] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-17 22:40:46.232921] 	 Receive: 0


[2017-Aug-17 22:40:46.233109] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-17 22:40:46.253722] 	 Receive: 0


[2017-Aug-17 22:40:46.253877] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-17 22:40:46.274638] 	 Receive: 0


[2017-Aug-17 22:40:46.275131] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-17 22:40:46.295861] 	 Receive: 0


[2017-Aug-17 22:40:46.296017] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-17 22:40:46.316694] 	 Receive: 0


[2017-Aug-17 22:40:46.316879] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-17 22:40:46.337497] 	 Receive: 0


[2017-Aug-17 22:40:46.337655] 	 Send: TABLe:CLEar


[2017-Aug-17 22:40:46.358460] 	 Receive: 0


[2017-Aug-17 22:40:46.358862] 	 Send: TABLe TX_Port_1


[2017-Aug-17 22:40:46.379579] 	 Receive: 0


[2017-Aug-17 22:40:46.379739] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-17 22:40:46.400449] 	 Receive: 0


[2017-Aug-17 22:40:46.400637] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-17 22:40:46.421287] 	 Receive: 0


[2017-Aug-17 22:40:46.421546] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


[2017-Aug-17 22:40:46.442272] 	 Receive: 0


[2017-Aug-17 22:40:46.442453] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.90


[2017-Aug-17 22:40:46.463158] 	 Receive: 0


[2017-Aug-17 22:40:46.463391] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.83


[2017-Aug-17 22:40:46.484008] 	 Receive: 0


[2017-Aug-17 22:40:46.484178] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-17 22:40:46.504877] 	 Receive: 0


[2017-Aug-17 22:40:46.505073] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.83


[2017-Aug-17 22:40:46.525696] 	 Receive: 0


[2017-Aug-17 22:40:46.525865] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.86


[2017-Aug-17 22:40:46.546522] 	 Receive: 0


[2017-Aug-17 22:40:46.546710] 	 Send: TABLe:POINt:INSert 2480.00MHz,8.77


[2017-Aug-17 22:40:46.567313] 	 Receive: 0


[2017-Aug-17 22:40:46.567477] 	 Send: TABLe:STORe 


[2017-Aug-17 22:40:46.588263] 	 Receive: 0


[2017-Aug-17 22:40:46.588699] 	 Send: TABLe:CLEar


[2017-Aug-17 22:40:46.609378] 	 Receive: 0


[2017-Aug-17 22:40:46.609536] 	 Send: TABLe RX_Port_1


[2017-Aug-17 22:40:46.630200] 	 Receive: 0


[2017-Aug-17 22:40:46.630389] 	 Send: TABLe:POINt:INSert 2400.00MHz,9.53


[2017-Aug-17 22:40:46.650988] 	 Receive: 0


[2017-Aug-17 22:40:46.651148] 	 Send: TABLe:POINt:INSert 2410.00MHz,9.49


[2017-Aug-17 22:40:46.671781] 	 Receive: 0


[2017-Aug-17 22:40:46.671974] 	 Send: TABLe:POINt:INSert 2420.00MHz,9.64


[2017-Aug-17 22:40:46.692615] 	 Receive: 0


[2017-Aug-17 22:40:46.692777] 	 Send: TABLe:POINt:INSert 2430.00MHz,9.58


[2017-Aug-17 22:40:46.713410] 	 Receive: 0


[2017-Aug-17 22:40:46.713598] 	 Send: TABLe:POINt:INSert 2440.00MHz,9.70


[2017-Aug-17 22:40:46.734181] 	 Receive: 0


[2017-Aug-17 22:40:46.734342] 	 Send: TABLe:POINt:INSert 2450.00MHz,9.61


[2017-Aug-17 22:40:46.754984] 	 Receive: 0


[2017-Aug-17 22:40:46.755171] 	 Send: TABLe:POINt:INSert 2460.00MHz,9.70


[2017-Aug-17 22:40:46.775789] 	 Receive: 0


[2017-Aug-17 22:40:46.775954] 	 Send: TABLe:POINt:INSert 2470.00MHz,9.63


[2017-Aug-17 22:40:46.796684] 	 Receive: 0


