[2017-Aug-17 00:56:27.756954] 	 open 2

[2017-Aug-17 00:56:27.757823] 	 open 

[2017-Aug-17 00:56:27.758007] 	 Send: INPut:STARt

[2017-Aug-17 00:56:27.779383] 	 Receive: 0

[2017-Aug-17 00:56:28.279745] 	 Send: TABLe:COUPled OFF


[2017-Aug-17 00:56:28.300594] 	 Receive: 0

[2017-Aug-17 00:56:28.300939] 	 Send: GPRF


[2017-Aug-17 00:56:28.321642] 	 Receive: 0

[2017-Aug-17 00:56:28.321899] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-17 00:56:28.350916] 	 Receive: 0

[2017-Aug-17 00:56:28.351246] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-17 00:56:28.371947] 	 Receive: 0

[2017-Aug-17 00:56:28.372163] 	 Send: CONFigure:GPRF:SPECtrum:RBW                                                             1000


[2017-Aug-17 00:56:28.392729] 	 Receive: 0

[2017-Aug-17 00:56:28.392933] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-17 00:56:28.413508] 	 Receive: 1

[2017-Aug-17 00:56:28.413705] 	 Send: INPut:CAPTure:TIME 0.001000 s


[2017-Aug-17 00:56:28.434427] 	 Receive: 0

[2017-Aug-17 00:56:28.434750] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-17 00:56:28.455486] 	 Receive: 0

[2017-Aug-17 00:56:28.455696] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF3,OFF,RF4,


[2017-Aug-17 00:56:28.480526] 	 Receive: 0

[2017-Aug-17 00:56:28.480728] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-17 00:56:28.501762] 	 Receive: 0

[2017-Aug-17 00:56:28.502362] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz


[2017-Aug-17 00:56:28.523061] 	 Receive: 0

[2017-Aug-17 00:56:28.523261] 	 Send: INPut:STARt


[2017-Aug-17 00:56:28.543819] 	 Receive: 0

[2017-Aug-17 00:56:28.544031] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-17 00:56:28.564666] 	 Receive: 0

[2017-Aug-17 00:56:28.564890] 	 Send: OUTPut:STOP


[2017-Aug-17 00:56:28.585588] 	 Receive: 0

[2017-Aug-17 00:56:28.585878] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-17 00:56:28.606475] 	 Receive: 0

[2017-Aug-17 00:56:28.606677] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-17 00:56:28.627218] 	 Receive: 0

[2017-Aug-17 00:56:28.627418] 	 Send: CONFigure:RFCorrection:DISTribution OFF


[2017-Aug-17 00:56:28.648037] 	 Receive: 0

