[2017-Aug-14 03:28:09.821410] 	 open 2

[2017-Aug-14 03:28:09.823586] 	 open 

[2017-Aug-14 03:28:09.823832] 	 Send: INPut:STARt

[2017-Aug-14 03:28:13.523775] 	 Receive: 0


[2017-Aug-14 03:28:14.025348] 	 Send: TABLe:COUPled OFF


[2017-Aug-14 03:28:14.028362] 	 Receive: 0


[2017-Aug-14 03:28:14.028921] 	 Send: GPRF


[2017-Aug-14 03:28:14.070864] 	 Receive: 0


[2017-Aug-14 03:28:14.071421] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-14 03:28:14.080054] 	 Receive: 0


[2017-Aug-14 03:28:14.081408] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-14 03:28:14.083280] 	 Receive: 0


[2017-Aug-14 03:28:14.083888] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-14 03:28:14.083888] 	 Send: CONFigure:GPRF:SPE[2017-Aug-14 03:28:14.086041] 	 Receive: 0


[2017-Aug-14 03:28:14.086505] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-14 03:28:14.087975] 	 Receive: 5


[2017-Aug-14 03:28:14.088497] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-14 03:28:14.090583] 	 Receive: 0


[2017-Aug-14 03:28:14.091010] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-14 03[2017-Aug-14 03:28:14.097321] 	 Receive: 0


[2017-Aug-14 03:28:14.097700] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-14 03:28:14.101385] 	 Receive: 0


[2017-Aug-14 03:28:14.101758] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-14 03:28:14.103937] 	 Receive: 0


[2017-Aug-14 03:28:14.104359] 	 Send: INPut:STARt


[2017-Aug-14 03:28:14.105922] 	 Receive: 0


[2017-Aug-14 03:28:14.106345] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-14 03:28:14.107924] 	 Receive: 0


[2017-Aug-14 03:28:14.108348] 	 Send: OUTPut:STOP


[2017-Aug-14 03:28:14.112110] 	 Receive: 0


[2017-Aug-14 03:28:14.112523] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-14 03:28:14.114534] 	 Receive: 0


[2017-Aug-14 03:28:14.114902] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-14 03:28:14.117731] 	 Receive: 0


[2017-Aug-14 03:28:14.118103] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-14 03:28:14.119939] 	 Receive: 0


[2017-Aug-14 03:28:14.120392] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-14 03:28:14.122563] 	 Receive: 0


[2017-Aug-14 03:28:14.122930] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-14 03:28:14.125538] 	 Receive: 0


[2017-Aug-14 03:28:14.125908] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-14 03:28:14.128666] 	 Receive: 0


[2017-Aug-14 03:28:14.129034] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-14 03:28:14.131592] 	 Receive: 0


[2017-Aug-14 03:28:14.131960] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-14 03:28:14.134566] 	 Receive: 0


[2017-Aug-14 03:28:14.134934] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-14 03:28:14.137543] 	 Receive: 0


[2017-Aug-14 03:28:14.137912] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-14 03:28:14.140562] 	 Receive: 0


[2017-Aug-14 03:28:14.140928] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-14 03:28:14.143547] 	 Receive: 0


[2017-Aug-14 03:28:14.143917] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-14 03:28:14.145977] 	 Receive: 0


[2017-Aug-14 03:28:14.146395] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-14 03:28:14.147942] 	 Receive: 0


[2017-Aug-14 03:28:14.148368] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-14 03:28:14.150140] 	 Receive: 0


[2017-Aug-14 03:28:14.150563] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-14 03:28:14.152084] 	 Receive: 0


[2017-Aug-14 03:28:14.152499] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-14 03:28:14.154107] 	 Receive: 0


[2017-Aug-14 03:28:14.154521] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-14 03:28:14.156092] 	 Receive: 0


[2017-Aug-14 03:28:14.156507] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-14 03:28:14.158041] 	 Receive: 0


[2017-Aug-14 03:28:14.158458] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-14 03:28:14.159991] 	 Receive: 0


[2017-Aug-14 03:28:14.160417] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-14 03:28:14.161976] 	 Receive: 0


[2017-Aug-14 03:28:14.162372] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-14 03:28:14.163972] 	 Receive: 0


[2017-Aug-14 03:28:14.164371] 	 Send: TABLe:CLEar


[2017-Aug-14 03:28:14.165932] 	 Receive: 0


[2017-Aug-14 03:28:14.166326] 	 Send: TABLe TX_Port_1


[2017-Aug-14 03:28:14.167909] 	 Receive: 0


[2017-Aug-14 03:28:14.168308] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-14 03:28:14.169978] 	 Receive: 0


[2017-Aug-14 03:28:14.170405] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-14 03:28:14.171969] 	 Receive: 0


[2017-Aug-14 03:28:14.172400] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


[2017-Aug-14 03:28:14.173970] 	 Receive: 0


[2017-Aug-14 03:28:14.174394] 	 Send: TABLe:POINt:INSert 2430.00MHz,8.90


[2017-Aug-14 03:28:14.176013] 	 Receive: 0


[2017-Aug-14 03:28:14.176424] 	 Send: TABLe:POINt:INSert 2440.00MHz,8.83


[2017-Aug-14 03:28:14.177942] 	 Receive: 0


[2017-Aug-14 03:28:14.178339] 	 Send: TABLe:POINt:INSert 2450.00MHz,8.90


[2017-Aug-14 03:28:14.179923] 	 Receive: 0


[2017-Aug-14 03:28:14.180340] 	 Send: TABLe:POINt:INSert 2460.00MHz,8.83


[2017-Aug-14 03:28:14.181931] 	 Receive: 0


[2017-Aug-14 03:28:14.182328] 	 Send: TABLe:POINt:INSert 2470.00MHz,8.86


[2017-Aug-14 03:28:14.184483] 	 Receive: 0


[2017-Aug-14 03:28:14.184860] 	 Send: TABLe:POINt:INSert 2480.00MHz,8.77


[2017-Aug-14 03:28:14.188291] 	 Receive: 0


[2017-Aug-14 03:28:14.188706] 	 Send: TABLe:STORe 


[2017-Aug-14 03:28:14.191465] 	 Receive: 0


[2017-Aug-14 03:28:14.191859] 	 Send: TABLe:CLEar


[2017-Aug-14 03:28:14.194046] 	 Receive: 0


[2017-Aug-14 03:28:14.194570] 	 Send: TABLe RX_Port_1


[2017-Aug-14 03:28:14.195906] 	 Receive: 0


[2017-Aug-14 03:28:14.196337] 	 Send: TABLe:POINt:INSert 2400.00MHz,9.53


[2017-Aug-14 03:28:14.197943] 	 Receive: 0


[2017-Aug-14 03:28:14.198364] 	 Send: TABLe:POINt:INSert 2410.00MHz,9.49


[2017-Aug-14 03:28:14.199908] 	 Receive: 0


[2017-Aug-14 03:28:14.200303] 	 Send: TABLe:POINt:INSert 2420.00MHz,9.64


[2017-Aug-14 03:28:14.201882] 	 Receive: 0


[2017-Aug-14 03:28:14.202271] 	 Send: TABLe:POINt:INSert 2430.00MHz,9.58


[2017-Aug-14 03:28:14.203884] 	 Receive: 0


[2017-Aug-14 03:28:14.204275] 	 Send: TABLe:POINt:INSert 2440.00MHz,9.70


[2017-Aug-14 03:28:14.205880] 	 Receive: 0


[2017-Aug-14 03:28:14.206270] 	 Send: TABLe:POINt:INSert 2450.00MHz,9.61


[2017-Aug-14 03:28:14.207910] 	 Receive: 0


[2017-Aug-14 03:28:14.208305] 	 Send: TABLe:POINt:INSert 2460.00MHz,9.70


[2017-Aug-14 03:28:14.209903] 	 Receive: 0


[2017-Aug-14 03:28:14.210311] 	 Send: TABLe:POINt:INSert 2470.00MHz,9.63


[2017-Aug-14 03:28:14.211910] 	 Receive: 0


[2017-Aug-14 03:28:14.212307] 	 Send: TABLe:POINt:INSert 2480.00MHz,9.72


[2017-Aug-14 03:28:14.213903] 	 Receive: 0


[2017-Aug-14 03:28:14.214295] 	 Send: TABLe:STORe 


[2017-Aug-14 03:28:14.216150] 	 Receive: 0


[2017-Aug-14 03:28:14.216531] 	 Send: TABLe:CLEar


[2017-Aug-14 03:28:14.217853] 	 Receive: 0


[2017-Aug-14 03:28:14.218229] 	 Send: TABLe TX_Port_2


[2017-Aug-14 03:28:14.219906] 	 Receive: 0


[2017-Aug-14 03:28:14.220301] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


