[2017-Aug-10 02:39:59.055504] 	 open 1

[2017-Aug-10 02:40:05.583485] 	 open 

[2017-Aug-10 02:40:05.584420] 	 open 2

[2017-Aug-10 02:40:05.586814] 	 open 

[2017-Aug-10 02:40:05.587237] 	 Send: INPut:STARt

[2017-Aug-10 02:40:05.670751] 	 Receive: 0


[2017-Aug-10 02:40:06.172332] 	 Send: TABLe:COUPled OFF


[2017-Aug-10 02:40:06.174243] 	 Receive: 0


[2017-Aug-10 02:40:06.174494] 	 Send: GPRF


[2017-Aug-10 02:40:06.177447] 	 Receive: 0


[2017-Aug-10 02:40:06.177698] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-10 02:40:06.184759] 	 Receive: 0


[2017-Aug-10 02:40:06.185002] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-10 02:40:06.186181] 	 Receive: 0


[2017-Aug-10 02:40:06.186429] 	 Send: CONFigure:GPRF:SPECtrum:RBW                                                             1000


[2017-Aug-10 02:40:06.188134] 	 Receive: 0


[2017-Aug-10 02:40:06.188404] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-10 02:40:06.190142] 	 Receive: 5


[2017-Aug-10 02:40:06.190410] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-10 02:40:06.193448] 	 Receive: 0


[2017-Aug-10 02:40:06.193698] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF3,OFF,RF4,


[2017-Aug-10 02:40:06.198117] 	 Receive: 0


[2017-Aug-10 02:40:06.198384] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-10 02:40:06.200877] 	 Receive: 0


[2017-Aug-10 02:40:06.201151] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz


[2017-Aug-10 02:40:06.202387] 	 Receive: 0


[2017-Aug-10 02:40:06.202609] 	 Send: INPut:STARt


