[2017-Aug-15 04:16:24.005251] 	 open 2

[2017-Aug-15 04:16:24.006351] 	 open 

[2017-Aug-15 04:16:24.006581] 	 Send: INPut:STARt

[2017-Aug-15 04:16:24.106979] 	 Receive: 0

[2017-Aug-15 04:16:24.609025] 	 Send: TABLe:COUPled OFF


[2017-Aug-15 04:16:24.612114] 	 Receive: 0

[2017-Aug-15 04:16:24.612813] 	 Send: GPRF


[2017-Aug-15 04:16:24.652382] 	 Receive: 0

[2017-Aug-15 04:16:24.653128] 	 Send: INPut:FREQuency 2440.00MHz


[2017-Aug-15 04:16:24.662649] 	 Receive: 0

[2017-Aug-15 04:16:24.663360] 	 Send: INPut:SRATe 160 MHz


[2017-Aug-15 04:16:24.665687] 	 Receive: 0

[2017-Aug-15 04:16:24.666796] 	 Send: CONFigure:GPRF:SPECtrum:RBW              [2017-Aug-15 04:16:24.666796] 	 Send: CONFigure:GPRF:SPE[2017-Aug-15 04:16:24.668618] 	 Receive: 0

[2017-Aug-15 04:16:24.669474] 	 Send: INPut:CAPTure:TIME?


[2017-Aug-15 04:16:24.672042] 	 Receive: 5

[2017-Aug-15 04:16:24.672669] 	 Send: INPut:LEVel:REFerence -10.00 dBm


[2017-Aug-15 04:16:24.675347] 	 Receive: 0

[2017-Aug-15 04:16:24.676818] 	 Send: ROUTe:RESource:MAP VSA,RF1,OFF,RF2,OFF,RF[2017-Aug-15 04[2017-Aug-15 04:16:24.684225] 	 Receive: 0

[2017-Aug-15 04:16:24.684814] 	 Send: OUTPut:POWer:LEVel -10.00 dBm


[2017-Aug-15 04:16:24.688822] 	 Receive: 0

[2017-Aug-15 04:16:24.689421] 	 Send: OUTPut:WAVeform:CWAV:OFFSet 0.000000MHz
[20[2017-Aug-15 04:16:24.691470] 	 Receive: 0

[2017-Aug-15 04:16:24.691841] 	 Send: INPut:STARt


[2017-Aug-15 04:16:24.694432] 	 Receive: 0

[2017-Aug-15 04:16:24.694808] 	 Send: OUTPut:LOOP:COUNt 0 


[2017-Aug-15 04:16:24.696402] 	 Receive: 0

[2017-Aug-15 04:16:24.696774] 	 Send: OUTPut:STOP


[2017-Aug-15 04:16:24.700457] 	 Receive: 0

[2017-Aug-15 04:16:24.700927] 	 Send: OUTPut:POWer:STATe OFF


[2017-Aug-15 04:16:24.702938] 	 Receive: 0

[2017-Aug-15 04:16:24.703286] 	 Send: OUTPut:MODulation:STATe OFF


[2017-Aug-15 04:16:24.706754] 	 Receive: 0

[2017-Aug-15 04:16:24.707187] 	 Send: CONFigure:RFCorrection:DISTribution OFF
[20[2017-Aug-15 04:16:24.709177] 	 Receive: 0

[2017-Aug-15 04:16:24.709339] 	 Send: TABLe:LOSS:PORT1:TX:LOAD 


[2017-Aug-15 04:16:24.711137] 	 Receive: 0

[2017-Aug-15 04:16:24.711377] 	 Send: TABLe:LOSS:PORT1:RX:LOAD 


[2017-Aug-15 04:16:24.713791] 	 Receive: 0

[2017-Aug-15 04:16:24.713950] 	 Send: TABLe:LOSS:PORT2:TX:LOAD 


[2017-Aug-15 04:16:24.715805] 	 Receive: 0

[2017-Aug-15 04:16:24.716042] 	 Send: TABLe:LOSS:PORT2:RX:LOAD 


[2017-Aug-15 04:16:24.717773] 	 Receive: 0

[2017-Aug-15 04:16:24.718008] 	 Send: TABLe:LOSS:PORT3:TX:LOAD 


[2017-Aug-15 04:16:24.719760] 	 Receive: 0

[2017-Aug-15 04:16:24.719956] 	 Send: TABLe:LOSS:PORT3:RX:LOAD 


[2017-Aug-15 04:16:24.722403] 	 Receive: 0

[2017-Aug-15 04:16:24.722739] 	 Send: TABLe:LOSS:PORT4:TX:LOAD 


[2017-Aug-15 04:16:24.724805] 	 Receive: 0

[2017-Aug-15 04:16:24.725086] 	 Send: TABLe:LOSS:PORT4:RX:LOAD 


[2017-Aug-15 04:16:24.726770] 	 Receive: 0

[2017-Aug-15 04:16:24.726935] 	 Send: INPut:GPRF:MARKer:CLEar


[2017-Aug-15 04:16:24.728150] 	 Receive: 0

[2017-Aug-15 04:16:24.728341] 	 Send: INPut:MARKer:FIG4:CLEar


[2017-Aug-15 04:16:24.729538] 	 Receive: 0

[2017-Aug-15 04:16:24.729879] 	 Send: TABLe:DELete TX_Port_1


[2017-Aug-15 04:16:24.731279] 	 Receive: 0

[2017-Aug-15 04:16:24.731428] 	 Send: TABLe:DELete RX_Port_1


[2017-Aug-15 04:16:24.733283] 	 Receive: 0

[2017-Aug-15 04:16:24.733444] 	 Send: TABLe:DELete TX_Port_2


[2017-Aug-15 04:16:24.735335] 	 Receive: 0

[2017-Aug-15 04:16:24.735606] 	 Send: TABLe:DELete RX_Port_2


[2017-Aug-15 04:16:24.737289] 	 Receive: 0

[2017-Aug-15 04:16:24.737480] 	 Send: TABLe:DELete TX_Port_3


[2017-Aug-15 04:16:24.739192] 	 Receive: 0

[2017-Aug-15 04:16:24.739342] 	 Send: TABLe:DELete RX_Port_3


[2017-Aug-15 04:16:24.741144] 	 Receive: 0

[2017-Aug-15 04:16:24.741334] 	 Send: TABLe:DELete TX_Port_4


[2017-Aug-15 04:16:24.742233] 	 Receive: 0

[2017-Aug-15 04:16:24.742405] 	 Send: TABLe:DELete RX_Port_4


[2017-Aug-15 04:16:24.744232] 	 Receive: 0

[2017-Aug-15 04:16:24.744858] 	 Send: TABLe:CLEar


[2017-Aug-15 04:16:24.746167] 	 Receive: 0

[2017-Aug-15 04:16:24.746365] 	 Send: TABLe TX_Port_1


[2017-Aug-15 04:16:24.748227] 	 Receive: 0

[2017-Aug-15 04:16:24.748593] 	 Send: TABLe:POINt:INSert 2400.00MHz,8.89


[2017-Aug-15 04:16:24.750274] 	 Receive: 0

[2017-Aug-15 04:16:24.750451] 	 Send: TABLe:POINt:INSert 2410.00MHz,8.90


[2017-Aug-15 04:16:24.752165] 	 Receive: 0

[2017-Aug-15 04:16:24.752322] 	 Send: TABLe:POINt:INSert 2420.00MHz,8.77


